age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
64,blue-collar,married,secondary,no,2033,no,no,cellular,jun,234,5,-1,4,other,1
36,management,married,primary,no,1351,yes,no,telephone,jan,65,12,-1,0,unknown,0
27,blue-collar,divorced,primary,no,2948,no,yes,cellular,aug,93,7,-1,6,unknown,1
78,entrepreneur,single,tertiary,no,-2255,yes,no,cellular,aug,135,7,-1,9,unknown,0
29,retired,married,secondary,no,-1143,yes,no,cellular,mar,416,5,-1,3,failure,1
70,technician,single,secondary,no,606,no,no,cellular,sep,371,14,-1,1,unknown,0
72,retired,married,primary,no,-1975,yes,no,cellular,mar,69,6,-1,7,unknown,0
22,blue-collar,married,unknown,no,305,no,no,telephone,sep,227,4,-1,6,other,0
31,technician,married,primary,no,376,yes,no,cellular,sep,164,10,-1,1,unknown,0
79,blue-collar,married,secondary,no,4081,yes,no,cellular,feb,198,1,-1,0,unknown,1
57,entrepreneur,married,tertiary,no,1514,no,no,cellular,apr,145,9,38,5,unknown,1
27,student,married,secondary,no,3465,no,no,cellular,feb,417,8,-1,1,unknown,1
95,unemployed,married,secondary,no,1864,no,no,telephone,sep,217,4,-1,1,unknown,1
38,entrepreneur,married,tertiary,no,22,yes,no,cellular,mar,250,11,-1,3,unknown,0
18,housemaid,divorced,secondary,no,1494,no,no,cellular,aug,251,1,-1,4,unknown,1
90,blue-collar,single,primary,no,2805,yes,no,cellular,jun,76,14,-1,8,unknown,1
19,unemployed,divorced,secondary,no,3825,no,no,telephone,jan,235,12,41,4,other,1
61,services,married,primary,no,909,yes,no,telephone,nov,369,3,-1,8,unknown,1
95,technician,single,tertiary,no,-2425,no,no,cellular,sep,426,7,-1,6,unknown,0
63,services,single,secondary,no,-2579,yes,no,cellular,apr,59,3,-1,3,unknown,0
63,blue-collar,married,secondary,no,482,no,yes,cellular,nov,7,9,-1,5,failure,0
48,blue-collar,married,secondary,no,-3943,no,no,telephone,sep,229,5,-1,1,other,0
27,blue-collar,married,secondary,no,5149,no,no,telephone,oct,375,7,53,9,unknown,1
62,admin.,married,secondary,no,2513,yes,no,cellular,mar,270,14,-1,3,unknown,1
87,technician,married,primary,no,-198,no,no,telephone,jan,315,9,-1,9,unknown,0
25,entrepreneur,married,tertiary,no,-1241,yes,no,cellular,jan,30,13,-1,6,unknown,0
86,services,married,secondary,no,3462,yes,yes,cellular,jul,140,9,-1,2,unknown,1
50,technician,single,tertiary,no,-1250,no,no,cellular,oct,0,7,-1,4,unknown,0
59,technician,married,secondary,no,-1040,no,yes,cellular,nov,200,1,-1,1,unknown,0
30,technician,married,primary,no,-485,no,no,cellular,dec,0,2,-1,6,unknown,0
66,blue-collar,single,tertiary,no,1451,no,no,cellular,aug,407,8,-1,0,unknown,1
32,student,married,tertiary,no,2566,yes,yes,telephone,aug,438,8,-1,6,unknown,1
39,blue-collar,married,secondary,no,3824,yes,no,telephone,apr,240,8,-1,1,failure,1
74,management,married,primary,no,3499,no,no,cellular,jan,8,12,-1,1,unknown,1
21,retired,married,tertiary,yes,1202,no,no,cellular,mar,273,2,-1,2,unknown,1
52,services,married,secondary,no,3445,yes,yes,telephone,jan,480,10,50,0,unknown,1
64,entrepreneur,married,secondary,no,-276,no,yes,cellular,sep,287,11,-1,8,unknown,0
28,blue-collar,married,secondary,no,-2806,yes,no,telephone,jul,386,10,-1,9,unknown,0
40,entrepreneur,divorced,primary,no,-276,yes,no,cellular,oct,152,4,44,9,unknown,0
44,management,divorced,primary,no,-574,no,no,cellular,feb,98,6,-1,7,unknown,0
69,retired,married,primary,no,-190,yes,no,telephone,nov,210,1,0,2,failure,0
94,management,married,tertiary,no,-911,yes,no,cellular,sep,0,3,-1,7,unknown,0
83,student,married,secondary,no,186,yes,no,cellular,nov,537,12,24,7,failure,1
32,unknown,single,secondary,no,2564,yes,no,cellular,aug,240,9,-1,2,unknown,1
19,technician,single,unknown,no,4974,yes,no,telephone,may,341,13,-1,8,unknown,1
22,retired,married,secondary,yes,-2596,yes,no,telephone,aug,155,10,51,9,unknown,0
64,management,married,secondary,no,-1633,yes,yes,cellular,aug,4,4,-1,3,success,0
30,technician,married,secondary,no,-541,yes,no,cellular,mar,420,12,-1,5,unknown,0
36,unemployed,single,secondary,no,2885,yes,no,cellular,feb,63,10,-1,8,unknown,1
84,technician,divorced,secondary,no,749,yes,no,cellular,aug,269,3,-1,2,unknown,0
86,services,married,unknown,no,-393,no,no,cellular,feb,282,1,-1,9,unknown,0
83,admin.,married,tertiary,no,2777,yes,no,cellular,feb,230,11,-1,3,unknown,1
37,blue-collar,married,secondary,no,3304,no,no,cellular,jan,110,11,-1,9,unknown,1
66,student,single,secondary,no,1159,no,no,cellular,aug,199,2,41,2,unknown,1
65,technician,divorced,tertiary,no,-596,no,no,cellular,dec,87,7,3,7,unknown,0
32,technician,married,primary,yes,1795,no,no,cellular,jun,333,13,41,5,unknown,0
61,blue-collar,married,tertiary,no,687,yes,no,cellular,feb,300,12,-1,3,failure,0
58,technician,married,secondary,no,670,no,no,cellular,jul,217,12,-1,4,failure,0
48,retired,married,tertiary,no,73,yes,yes,cellular,jun,140,6,-1,2,success,0
76,entrepreneur,single,tertiary,no,3235,yes,no,cellular,aug,515,2,-1,6,unknown,1
70,admin.,married,secondary,no,1750,no,no,cellular,jun,38,5,-1,9,unknown,0
59,services,single,primary,no,3479,no,no,cellular,jul,4,10,20,5,unknown,1
74,technician,married,tertiary,no,4140,yes,no,cellular,apr,209,12,-1,2,unknown,1
77,services,married,secondary,no,2210,yes,no,cellular,nov,184,10,-1,6,unknown,1
62,technician,married,secondary,no,86,no,no,cellular,jul,374,1,-1,4,unknown,0
38,technician,married,secondary,yes,3489,no,no,cellular,apr,310,9,-1,9,unknown,1
77,technician,married,secondary,no,2224,no,yes,cellular,jan,224,3,-1,2,failure,1
73,services,single,secondary,no,6927,no,no,cellular,sep,290,9,-1,5,unknown,1
94,technician,married,primary,no,1882,no,no,cellular,may,288,6,30,4,success,1
29,technician,married,secondary,no,2735,yes,no,cellular,mar,514,8,-1,8,unknown,1
50,retired,married,tertiary,no,1839,no,no,telephone,jun,255,9,-1,1,other,1
90,management,married,primary,no,982,no,no,cellular,jun,125,9,-1,6,unknown,1
58,blue-collar,single,secondary,no,631,yes,no,telephone,oct,248,1,37,8,unknown,0
91,retired,divorced,secondary,no,1847,yes,no,cellular,jul,0,14,16,3,unknown,0
18,entrepreneur,married,tertiary,no,2347,no,yes,telephone,sep,215,9,-1,5,unknown,1
20,blue-collar,single,secondary,no,3740,yes,no,telephone,aug,373,8,-1,2,failure,1
80,services,single,tertiary,no,1879,yes,no,cellular,nov,304,6,-1,4,unknown,1
45,blue-collar,divorced,secondary,no,182,no,no,cellular,jan,262,2,16,9,failure,0
58,management,married,secondary,no,481,no,no,cellular,may,311,9,54,3,unknown,0
51,blue-collar,married,tertiary,no,-1710,yes,no,cellular,sep,374,6,-1,2,other,0
49,management,married,tertiary,no,4855,yes,no,cellular,feb,420,13,-1,5,unknown,1
91,blue-collar,single,secondary,no,9,yes,no,telephone,jun,283,10,-1,4,unknown,0
25,technician,single,secondary,no,3328,no,no,telephone,may,176,7,-1,7,failure,1
78,housemaid,married,secondary,no,1808,yes,no,telephone,oct,0,1,-1,0,unknown,1
87,technician,married,primary,no,1868,no,no,telephone,dec,357,8,-1,9,unknown,1
69,entrepreneur,single,tertiary,no,942,yes,no,telephone,feb,292,12,-1,7,unknown,0
48,self-employed,single,tertiary,no,-533,yes,no,telephone,mar,241,7,-1,8,unknown,0
30,entrepreneur,married,secondary,no,-931,no,no,cellular,oct,124,10,-1,4,failure,0
71,blue-collar,single,secondary,no,5003,no,no,telephone,mar,355,2,-1,4,unknown,1
54,retired,married,secondary,no,1451,yes,no,cellular,jun,184,6,-1,3,failure,1
29,admin.,married,primary,no,3676,yes,yes,cellular,dec,215,12,-1,8,success,1
46,technician,married,tertiary,no,4247,no,no,cellular,dec,212,6,-1,0,unknown,1
93,entrepreneur,single,secondary,no,296,yes,no,cellular,dec,283,13,-1,5,unknown,0
38,management,divorced,secondary,no,2132,no,no,telephone,feb,59,6,52,2,unknown,1
31,services,married,secondary,no,1299,no,yes,cellular,feb,299,12,-1,6,other,0
71,technician,married,unknown,no,-1346,no,yes,cellular,mar,119,10,-1,9,unknown,0
33,retired,married,primary,no,792,yes,no,cellular,oct,124,14,-1,6,unknown,0
89,management,married,secondary,no,2493,no,no,cellular,mar,344,8,-1,0,success,1
85,technician,married,secondary,no,102,yes,no,cellular,jun,81,7,-1,3,unknown,0
94,entrepreneur,married,primary,no,485,no,yes,cellular,oct,344,5,-1,0,unknown,0
89,blue-collar,married,secondary,no,819,yes,yes,cellular,jun,234,10,-1,4,unknown,0
37,blue-collar,married,secondary,no,5845,yes,no,cellular,dec,0,14,-1,1,failure,1
34,services,married,primary,no,-2835,no,no,cellular,jun,411,3,32,6,unknown,0
44,self-employed,single,primary,no,2304,no,yes,cellular,may,263,14,-1,5,unknown,1
54,blue-collar,married,tertiary,no,643,no,no,cellular,dec,275,14,-1,3,unknown,0
86,blue-collar,single,secondary,no,-209,no,no,telephone,jul,361,11,-1,8,success,0
75,blue-collar,divorced,secondary,no,589,yes,no,telephone,mar,430,9,-1,7,unknown,1
68,entrepreneur,married,secondary,no,2668,yes,no,telephone,aug,248,13,54,6,unknown,1
86,blue-collar,married,tertiary,no,2794,no,no,cellular,oct,306,4,-1,3,other,1
68,technician,married,tertiary,no,1609,yes,no,cellular,nov,272,9,-1,2,unknown,1
47,unknown,married,tertiary,no,3604,yes,no,telephone,jan,172,12,-1,5,unknown,1
50,admin.,married,secondary,no,3991,no,no,telephone,feb,0,12,-1,7,other,1
58,services,married,secondary,no,2996,no,no,cellular,aug,250,9,-1,8,unknown,1
24,technician,married,secondary,no,-2,no,no,cellular,sep,413,6,-1,7,failure,0
75,retired,married,secondary,no,2288,yes,no,cellular,aug,302,14,40,0,success,1
68,blue-collar,married,secondary,no,2298,no,no,cellular,may,71,10,-1,9,unknown,1
75,technician,single,primary,no,-594,yes,no,telephone,oct,374,11,-1,2,unknown,0
59,blue-collar,married,secondary,no,-2253,no,no,telephone,jul,177,9,43,0,failure,0
79,management,married,secondary,no,-3250,yes,no,telephone,dec,0,13,32,5,unknown,0
92,retired,single,primary,yes,1354,no,no,cellular,may,363,7,-1,4,unknown,1
62,blue-collar,married,secondary,no,1856,yes,no,cellular,oct,88,8,-1,1,unknown,1
52,technician,single,tertiary,no,-1400,no,no,telephone,feb,469,12,32,2,unknown,0
26,entrepreneur,married,secondary,no,3501,no,no,cellular,sep,381,8,-1,2,unknown,1
78,admin.,married,tertiary,no,1535,no,no,cellular,sep,188,4,-1,4,unknown,1
88,blue-collar,divorced,secondary,no,4169,yes,yes,cellular,apr,284,11,-1,7,failure,1
72,services,married,tertiary,no,2015,yes,no,cellular,jan,559,6,41,6,unknown,1
85,blue-collar,married,tertiary,no,-1146,no,no,cellular,dec,360,2,-1,0,unknown,0
85,blue-collar,divorced,primary,no,2208,yes,no,telephone,jan,253,6,-1,1,unknown,1
80,technician,single,unknown,no,2674,yes,no,cellular,jun,624,1,-1,6,unknown,1
57,blue-collar,single,primary,no,-5,yes,no,cellular,jan,236,13,-1,8,unknown,0
25,technician,married,secondary,no,-1973,yes,no,cellular,jun,301,14,-1,0,unknown,0
18,management,married,tertiary,no,1421,no,no,cellular,oct,89,4,-1,3,unknown,1
33,services,single,secondary,no,-1002,yes,yes,cellular,jul,0,13,-1,1,unknown,0
51,admin.,married,secondary,no,3666,yes,yes,cellular,mar,180,10,-1,4,unknown,1
76,student,married,secondary,no,304,yes,no,telephone,may,225,14,51,3,success,1
53,blue-collar,single,primary,no,4994,no,no,cellular,feb,266,3,-1,1,unknown,1
19,retired,married,primary,no,-3473,yes,no,cellular,aug,21,1,-1,9,unknown,0
34,blue-collar,married,primary,no,1497,no,no,cellular,jan,312,13,-1,7,unknown,1
94,retired,married,primary,no,4345,yes,yes,cellular,may,104,4,-1,5,unknown,1
95,blue-collar,married,secondary,no,-759,no,no,cellular,jan,305,9,-1,7,success,0
47,blue-collar,single,secondary,no,850,no,no,cellular,mar,351,13,-1,3,unknown,0
80,technician,single,secondary,no,313,yes,no,cellular,jan,165,5,9,9,other,1
74,admin.,married,secondary,no,-304,yes,no,cellular,dec,85,2,-1,4,unknown,0
90,blue-collar,married,primary,no,1738,no,no,cellular,oct,436,12,-1,3,unknown,1
87,management,married,secondary,no,-1650,yes,no,cellular,dec,342,7,-1,5,unknown,0
67,student,married,tertiary,no,956,yes,no,cellular,sep,241,1,50,5,unknown,1
48,admin.,married,tertiary,no,2335,yes,no,cellular,jun,426,5,-1,6,unknown,1
66,entrepreneur,divorced,secondary,no,727,yes,no,cellular,mar,232,8,37,8,unknown,1
42,retired,married,primary,no,-1000,no,no,cellular,dec,133,13,-1,2,unknown,0
45,entrepreneur,married,tertiary,no,3466,no,no,telephone,dec,80,4,-1,7,unknown,1
65,management,divorced,tertiary,no,2807,yes,no,cellular,may,205,8,-1,1,unknown,1
62,management,married,secondary,no,-1091,no,no,telephone,mar,328,3,-1,2,unknown,0
63,technician,divorced,secondary,no,-1647,yes,no,cellular,may,415,5,31,4,unknown,0
48,management,married,primary,no,-894,yes,no,cellular,may,223,4,-1,5,failure,0
49,unemployed,married,secondary,no,2400,yes,no,cellular,dec,390,8,-1,6,unknown,0
18,admin.,divorced,tertiary,no,1806,no,no,cellular,jan,190,10,-1,1,failure,1
64,blue-collar,married,secondary,no,2938,yes,yes,telephone,aug,111,2,-1,8,unknown,1
62,admin.,married,secondary,no,482,yes,no,telephone,oct,37,2,-1,5,unknown,0
90,housemaid,married,secondary,no,-834,no,yes,telephone,oct,149,11,-1,5,failure,0
57,technician,single,tertiary,no,3221,no,no,cellular,mar,42,5,20,7,other,1
54,management,married,secondary,yes,-18,no,no,telephone,may,501,9,-1,6,success,0
23,student,married,tertiary,no,1610,no,no,cellular,may,282,2,-1,4,unknown,1
33,unknown,single,secondary,no,-2210,yes,no,telephone,may,207,9,-1,4,unknown,0
44,blue-collar,single,secondary,no,-54,yes,yes,cellular,feb,461,13,-1,2,unknown,0
47,retired,married,secondary,yes,3421,no,no,telephone,jan,38,7,-1,5,failure,1
46,entrepreneur,married,secondary,no,-376,yes,no,cellular,jan,201,9,-1,2,unknown,0
48,admin.,married,unknown,no,2992,no,no,cellular,dec,500,5,-1,6,unknown,1
77,retired,married,secondary,no,-3928,no,no,telephone,jun,200,5,-1,4,unknown,0
28,blue-collar,married,secondary,no,-31,no,no,cellular,mar,563,1,19,2,unknown,0
43,services,married,secondary,no,823,yes,yes,telephone,oct,330,7,1,4,unknown,0
30,technician,married,secondary,no,5034,yes,no,cellular,jun,403,14,-1,9,unknown,1
42,blue-collar,married,secondary,no,-1372,yes,no,cellular,may,407,2,46,5,unknown,0
71,blue-collar,single,tertiary,no,2676,yes,no,telephone,feb,220,6,47,3,unknown,1
21,admin.,married,secondary,no,3525,no,no,cellular,may,152,12,25,4,unknown,1
44,admin.,divorced,secondary,no,-387,yes,no,telephone,aug,204,7,-1,6,unknown,0
19,services,divorced,secondary,no,378,no,yes,cellular,aug,82,11,-1,1,unknown,0
92,blue-collar,married,primary,no,1512,no,no,cellular,may,211,6,-1,5,success,1
74,blue-collar,divorced,secondary,no,-2059,yes,no,cellular,aug,219,9,-1,0,unknown,0
37,management,single,secondary,no,199,no,yes,cellular,oct,456,14,-1,8,success,1
33,management,married,secondary,no,4007,no,no,telephone,dec,303,9,-1,6,unknown,1
25,services,single,tertiary,no,2350,no,yes,telephone,jul,551,12,4,1,unknown,1
54,unemployed,married,tertiary,no,855,no,no,cellular,mar,0,10,47,4,other,0
76,technician,single,tertiary,no,1449,yes,no,cellular,feb,50,2,-1,8,unknown,1
63,student,married,secondary,no,2478,no,no,cellular,feb,170,3,36,9,unknown,1
86,admin.,married,secondary,no,2899,yes,no,cellular,jan,429,9,15,1,success,1
44,management,married,tertiary,no,-24,yes,no,telephone,jul,205,5,-1,2,unknown,0
39,self-employed,divorced,secondary,no,4576,yes,no,cellular,mar,15,7,15,1,unknown,1
55,student,married,secondary,no,4096,no,no,cellular,mar,186,7,-1,3,other,1
33,services,married,secondary,no,2690,yes,no,cellular,sep,52,12,-1,8,unknown,1
94,services,married,tertiary,no,-655,no,no,cellular,apr,25,14,58,7,unknown,0
32,blue-collar,married,primary,no,-1044,no,no,telephone,oct,500,14,-1,2,failure,0
55,management,single,secondary,no,481,yes,no,cellular,feb,171,2,-1,3,failure,1
58,retired,single,primary,no,1334,no,no,cellular,may,244,11,48,6,unknown,1
22,unknown,married,secondary,no,-2691,yes,no,cellular,jan,207,11,-1,5,unknown,0
54,technician,married,secondary,no,2288,no,no,cellular,jul,185,13,-1,4,failure,1
53,admin.,married,secondary,no,4032,yes,no,cellular,feb,102,6,-1,4,failure,1
38,services,married,secondary,no,2468,yes,no,telephone,mar,177,8,-1,9,unknown,1
27,admin.,single,tertiary,no,-287,yes,no,cellular,sep,267,7,-1,5,unknown,0
21,blue-collar,single,tertiary,no,-548,no,no,cellular,nov,419,6,-1,7,unknown,0
18,blue-collar,married,secondary,no,1860,no,no,cellular,jul,353,4,15,9,unknown,1
55,management,married,unknown,no,863,yes,yes,telephone,dec,49,10,-1,3,failure,0
25,blue-collar,married,secondary,no,2175,yes,no,cellular,oct,358,1,-1,7,success,1
92,blue-collar,married,tertiary,no,2524,no,no,cellular,oct,287,11,-1,8,unknown,1
37,admin.,married,primary,no,3602,no,no,telephone,dec,133,12,-1,2,success,1
68,entrepreneur,single,secondary,yes,-1291,yes,no,cellular,feb,245,4,-1,2,failure,0
70,management,married,secondary,no,1688,yes,no,telephone,mar,300,3,-1,1,unknown,1
56,admin.,divorced,primary,yes,400,yes,no,telephone,jun,227,8,-1,6,other,0
86,admin.,married,secondary,no,983,yes,no,telephone,aug,287,12,-1,7,unknown,0
26,services,married,primary,no,3102,no,no,cellular,dec,99,2,-1,7,success,1
36,blue-collar,married,secondary,no,3341,no,no,cellular,feb,499,7,-1,3,unknown,1
37,services,married,primary,no,4277,yes,no,telephone,mar,0,4,-1,7,unknown,1
28,technician,married,primary,no,2136,yes,no,cellular,apr,301,12,-1,0,unknown,1
40,unemployed,married,unknown,no,958,no,no,cellular,sep,271,13,-1,6,unknown,1
42,blue-collar,single,secondary,no,644,yes,no,cellular,dec,310,2,-1,4,unknown,0
77,management,married,tertiary,no,-2616,no,no,cellular,dec,121,3,12,8,unknown,0
41,admin.,single,secondary,no,4147,no,no,cellular,sep,384,3,-1,9,unknown,1
86,housemaid,single,primary,no,492,yes,no,telephone,oct,205,12,-1,5,unknown,0
78,self-employed,married,secondary,no,2313,no,yes,cellular,may,54,13,-1,6,unknown,1
88,management,married,secondary,no,2694,no,yes,cellular,aug,67,6,-1,9,unknown,1
26,technician,married,primary,no,-1540,yes,no,telephone,mar,237,3,-1,3,unknown,0
94,blue-collar,married,tertiary,no,-831,no,no,cellular,jul,0,10,-1,1,other,0
65,retired,single,secondary,no,4603,no,no,cellular,apr,472,13,-1,5,unknown,1
94,management,divorced,tertiary,no,1839,yes,yes,cellular,dec,367,13,-1,3,unknown,1
45,blue-collar,married,secondary,no,-77,no,no,cellular,may,476,7,-1,6,unknown,1
92,technician,married,secondary,no,922,yes,no,cellular,may,461,11,39,7,unknown,0
63,technician,single,secondary,no,3590,no,no,cellular,may,171,14,-1,5,unknown,1
23,student,single,unknown,no,3255,no,no,cellular,nov,98,12,-1,3,unknown,1
49,management,married,secondary,no,-2025,yes,no,cellular,dec,0,7,37,5,unknown,0
28,services,single,primary,no,4795,no,no,cellular,jun,163,4,-1,4,unknown,1
91,services,married,primary,no,3326,yes,no,cellular,dec,467,6,-1,1,failure,1
41,blue-collar,married,secondary,no,865,yes,no,cellular,oct,104,6,-1,7,unknown,0
35,technician,married,unknown,no,-1422,yes,no,cellular,nov,191,14,43,3,unknown,0
61,admin.,married,tertiary,no,3519,no,no,cellular,nov,142,11,-1,5,unknown,1
51,retired,single,tertiary,no,2248,no,no,telephone,apr,272,13,8,9,unknown,1
25,technician,married,unknown,no,-2007,yes,yes,cellular,jul,400,11,-1,1,other,0
81,technician,married,tertiary,no,689,yes,no,telephone,apr,5,7,-1,4,unknown,0
83,blue-collar,married,secondary,no,8078,yes,yes,cellular,apr,31,12,-1,1,unknown,1
75,blue-collar,married,secondary,no,1236,yes,no,cellular,jun,428,9,-1,4,unknown,1
66,services,married,primary,no,-432,no,no,cellular,jan,323,11,-1,3,unknown,0
49,blue-collar,married,secondary,no,-1019,no,no,cellular,mar,184,5,-1,9,unknown,0
60,admin.,single,secondary,no,5099,yes,no,cellular,oct,459,4,-1,3,unknown,1
58,retired,married,secondary,no,3065,yes,yes,telephone,feb,29,3,-1,6,unknown,1
30,technician,single,unknown,yes,4296,no,no,telephone,aug,350,5,6,1,unknown,1
24,technician,married,unknown,no,1746,yes,no,telephone,oct,210,14,-1,4,unknown,1
37,technician,single,secondary,no,3959,yes,no,telephone,apr,305,14,-1,8,unknown,1
53,retired,single,tertiary,no,-666,no,no,cellular,jun,0,3,-1,6,success,0
30,blue-collar,married,secondary,no,1558,no,no,cellular,nov,184,8,-1,2,unknown,1
26,retired,married,primary,no,1832,yes,no,cellular,nov,323,14,-1,9,unknown,1
84,unemployed,divorced,secondary,no,4241,yes,no,cellular,dec,211,11,-1,8,unknown,1
47,management,married,secondary,no,1901,yes,no,telephone,aug,396,9,-1,4,failure,1
63,technician,single,secondary,no,-176,no,no,cellular,nov,391,9,-1,9,unknown,0
58,management,married,secondary,no,1341,yes,no,cellular,may,86,5,-1,1,unknown,0
75,technician,married,primary,no,-2488,yes,no,cellular,aug,335,13,-1,3,unknown,0
75,technician,married,secondary,no,-3906,yes,no,telephone,sep,81,2,-1,9,unknown,0
41,technician,divorced,tertiary,no,3029,no,no,cellular,dec,228,13,-1,9,unknown,1
84,blue-collar,married,primary,no,376,no,no,telephone,may,312,13,-1,8,unknown,0
46,admin.,single,secondary,no,625,yes,no,cellular,nov,103,4,-1,1,unknown,1
83,technician,single,secondary,no,3028,no,no,cellular,jul,330,8,-1,2,unknown,1
49,blue-collar,married,secondary,no,4273,no,no,cellular,feb,149,13,-1,6,unknown,1
26,technician,married,secondary,no,2376,yes,no,telephone,aug,139,7,-1,0,unknown,1
77,services,married,primary,no,5442,no,no,telephone,dec,319,5,22,9,unknown,1
20,unemployed,married,secondary,no,2306,yes,no,cellular,jun,103,1,16,9,unknown,1
78,admin.,single,secondary,no,1865,yes,no,cellular,jul,96,7,17,8,failure,1
21,services,married,secondary,no,1729,yes,no,cellular,dec,366,4,22,9,unknown,1
34,technician,married,secondary,no,-1628,no,no,cellular,dec,235,12,31,2,unknown,0
65,admin.,single,secondary,no,3303,yes,no,cellular,may,16,13,-1,8,unknown,1
91,blue-collar,married,secondary,no,-4180,yes,no,cellular,oct,340,5,-1,2,other,0
49,admin.,married,secondary,no,-90,yes,no,cellular,aug,163,3,-1,1,unknown,0
27,blue-collar,married,secondary,no,1250,no,no,telephone,aug,24,5,-1,2,unknown,1
36,blue-collar,married,primary,no,-537,no,no,telephone,sep,0,6,-1,7,unknown,0
87,technician,single,secondary,no,206,yes,no,telephone,apr,346,10,39,9,unknown,0
74,technician,married,secondary,no,5247,no,no,telephone,apr,100,3,-1,6,unknown,1
25,admin.,married,primary,no,3629,yes,no,telephone,jan,46,14,-1,2,failure,1
48,blue-collar,married,primary,no,-309,no,no,cellular,nov,310,10,-1,6,success,0
38,admin.,married,secondary,no,167,no,no,cellular,apr,333,2,-1,5,unknown,0
31,services,single,secondary,no,-1609,yes,no,cellular,sep,110,5,-1,5,unknown,0
84,blue-collar,married,tertiary,no,2751,yes,no,telephone,sep,348,10,-1,3,failure,1
66,services,single,tertiary,no,651,yes,no,cellular,sep,508,8,-1,1,failure,1
32,blue-collar,single,unknown,no,-3126,yes,no,cellular,nov,409,8,-1,3,unknown,0
68,admin.,married,secondary,no,1422,yes,no,cellular,nov,387,1,-1,8,unknown,1
50,housemaid,single,secondary,no,2166,yes,yes,cellular,jan,264,6,-1,4,other,1
22,admin.,married,secondary,no,3319,no,no,cellular,nov,158,9,-1,0,unknown,1
53,blue-collar,divorced,secondary,no,1039,no,no,telephone,mar,212,11,-1,3,unknown,0
32,blue-collar,married,secondary,no,380,no,no,cellular,aug,282,7,-1,4,unknown,1
37,self-employed,married,secondary,no,5570,yes,no,telephone,sep,44,8,-1,5,unknown,1
86,services,married,primary,no,1214,no,no,cellular,jan,112,4,40,6,unknown,1
73,services,married,secondary,no,2783,yes,no,telephone,apr,20,12,-1,4,unknown,1
28,self-employed,single,primary,no,13,no,yes,cellular,nov,253,10,-1,1,success,0
84,admin.,married,primary,no,2718,yes,no,cellular,feb,232,11,-1,4,unknown,1
62,self-employed,married,tertiary,no,-2002,yes,no,telephone,mar,129,10,-1,0,other,0
86,blue-collar,married,primary,no,183,yes,no,telephone,jan,335,14,-1,5,success,1
76,services,divorced,secondary,no,-1458,yes,no,telephone,mar,74,13,39,4,failure,0
44,technician,single,tertiary,no,-131,no,no,telephone,aug,123,12,-1,3,unknown,0
59,technician,married,secondary,no,3951,yes,no,cellular,nov,329,5,7,6,success,1
59,unemployed,married,secondary,no,-147,no,no,cellular,aug,350,1,-1,7,unknown,1
74,blue-collar,married,secondary,no,2780,yes,no,cellular,apr,109,1,37,2,unknown,1
37,unknown,single,secondary,no,4538,no,no,telephone,nov,252,11,35,5,success,1
43,technician,single,secondary,no,1139,no,no,telephone,may,111,13,-1,5,unknown,0
37,services,married,tertiary,no,3386,no,no,telephone,apr,192,10,-1,5,success,1
41,self-employed,single,tertiary,no,2368,yes,no,telephone,jul,240,11,-1,4,unknown,1
30,admin.,married,tertiary,no,1456,yes,no,cellular,feb,298,2,-1,2,unknown,1
20,unemployed,single,unknown,no,2851,no,no,cellular,may,264,8,-1,1,unknown,1
91,services,married,secondary,no,5248,no,no,cellular,oct,258,9,-1,0,unknown,1
23,management,married,tertiary,no,-202,no,no,cellular,aug,69,3,11,0,unknown,0
87,blue-collar,married,secondary,no,-910,yes,yes,telephone,dec,274,11,-1,8,failure,0
18,services,married,secondary,no,-1039,yes,no,cellular,oct,297,5,9,0,unknown,0
78,management,divorced,tertiary,no,3388,no,no,telephone,may,316,3,-1,8,unknown,1
43,technician,married,tertiary,no,3685,yes,no,cellular,oct,119,10,-1,8,unknown,1
58,blue-collar,single,tertiary,no,19,yes,no,cellular,nov,348,7,23,2,unknown,0
40,blue-collar,single,secondary,no,-3499,yes,yes,telephone,aug,36,8,-1,4,unknown,0
56,entrepreneur,single,secondary,no,-284,yes,no,cellular,oct,160,8,-1,3,unknown,0
53,admin.,divorced,secondary,no,2405,yes,no,telephone,jul,181,9,30,3,unknown,1
59,management,married,secondary,no,1053,yes,no,cellular,nov,43,6,-1,3,other,1
48,unknown,married,tertiary,no,1597,no,no,cellular,mar,179,12,-1,3,unknown,1
59,admin.,married,tertiary,no,49,no,no,cellular,jun,251,13,-1,6,unknown,0
82,blue-collar,married,secondary,no,3431,no,yes,cellular,apr,0,7,-1,4,unknown,1
51,management,single,secondary,no,1955,no,no,telephone,feb,165,3,46,1,unknown,1
46,admin.,married,secondary,no,2490,no,no,telephone,aug,0,4,13,3,success,1
28,services,married,primary,no,1550,yes,no,telephone,feb,506,11,-1,9,unknown,1
46,management,married,secondary,no,2354,yes,no,cellular,mar,250,4,-1,9,unknown,1
27,services,married,tertiary,yes,2209,no,no,telephone,oct,238,11,40,0,failure,1
32,blue-collar,single,secondary,no,-842,no,no,cellular,mar,252,10,-1,5,unknown,0
92,management,married,unknown,no,2021,yes,no,cellular,nov,305,7,-1,9,unknown,1
